,participant_id,age,agent,color,video_order,video_url,rating_enjoyment,rating_danger,rating_map_difficulty,perceived_playing_style,game_familiarity,watch_gaming_frequency,model_name,amplitude_condition,danger_condition,danger_score,map_difficulty_condition,map_difficulty_score,trajectory_unit,trajectory_model,trajectory
311,6908-727c4af3-e39b-431e-b9e9-da9f4c4b475d,61,low_danger_low_difficulty,blue,4,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty_53.33_blue.mp4,57.0,,,54.0,0.0,0.0,unlimited,high,low,0.44999999999999996,low,0.5333,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty,unlimited,unlimited_high_amplitude
312,7715-a0230d8c-8b83-4456-ba7a-9f3c5ac69cee,42,low_danger_high_difficulty,yellow,1,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty_55.67_yellow.mp4,35.0,,,14.0,1.0,0.0,mr_5_2_20,low,low,0.38,high,0.5567,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
313,7715-a0230d8c-8b83-4456-ba7a-9f3c5ac69cee,42,high_danger_high_difficulty,green,2,mr_5_2_20_trajectory_low_amplitude_high_danger_0.055_high_difficulty_56.67_green.mp4,60.0,,,14.0,1.0,0.0,mr_5_2_20,low,high,0.55,high,0.5667,mr_5_2_20_trajectory_low_amplitude_high_danger_0.055_high_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
314,7715-a0230d8c-8b83-4456-ba7a-9f3c5ac69cee,42,low_danger_low_difficulty,red,3,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty_53.67_red.mp4,54.0,,,14.0,1.0,0.0,mr_5_2_20,high,low,0.48,low,0.5367000000000001,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
315,7715-a0230d8c-8b83-4456-ba7a-9f3c5ac69cee,42,high_danger_low_difficulty,blue,4,mr_5_2_20_trajectory_high_amplitude_high_danger_0.060_low_difficulty_52.67_blue.mp4,33.0,,,14.0,1.0,0.0,mr_5_2_20,high,high,0.6,low,0.5267000000000001,mr_5_2_20_trajectory_high_amplitude_high_danger_0.060_low_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
316,5969-c46cbe55-2d53-4067-b81a-2b67b97c88f3,63,low_danger_high_difficulty,yellow,1,mr_2_1_10_trajectory_low_amplitude_low_danger_0.037_high_difficulty_57.00_yellow.mp4,54.0,,,51.0,0.0,1.0,mr_2_1_10,low,low,0.37,high,0.57,mr_2_1_10_trajectory_low_amplitude_low_danger_0.037_high_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
317,5969-c46cbe55-2d53-4067-b81a-2b67b97c88f3,63,high_danger_high_difficulty,green,2,mr_2_1_10_trajectory_low_amplitude_high_danger_0.049_high_difficulty_56.33_green.mp4,51.0,,,51.0,0.0,1.0,mr_2_1_10,low,high,0.49,high,0.5633,mr_2_1_10_trajectory_low_amplitude_high_danger_0.049_high_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
318,5969-c46cbe55-2d53-4067-b81a-2b67b97c88f3,63,high_danger_low_difficulty,red,3,mr_2_1_10_trajectory_high_amplitude_high_danger_0.056_low_difficulty_54.33_red.mp4,56.0,,,51.0,0.0,1.0,mr_2_1_10,high,high,0.56,low,0.5433,mr_2_1_10_trajectory_high_amplitude_high_danger_0.056_low_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
319,5969-c46cbe55-2d53-4067-b81a-2b67b97c88f3,63,low_danger_low_difficulty,blue,4,mr_2_1_10_trajectory_high_amplitude_low_danger_0.042_low_difficulty_56.33_blue.mp4,55.0,,,51.0,0.0,1.0,mr_2_1_10,high,low,0.42000000000000004,low,0.5633,mr_2_1_10_trajectory_high_amplitude_low_danger_0.042_low_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
320,9305-0b4915a9-82c6-41ef-8560-6d39ccac5789,29,low_danger_high_difficulty,green,1,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty_70.00_green.mp4,78.0,,,25.0,2.0,3.0,mr_5_2_20,high,low,0.48,high,0.7,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
321,9305-0b4915a9-82c6-41ef-8560-6d39ccac5789,29,high_danger_high_difficulty,red,2,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty_70.33_red.mp4,83.0,,,25.0,2.0,3.0,mr_5_2_20,high,high,0.62,high,0.7033,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
322,9305-0b4915a9-82c6-41ef-8560-6d39ccac5789,29,high_danger_low_difficulty,blue,3,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty_46.00_blue.mp4,68.0,,,25.0,2.0,3.0,mr_5_2_20,low,high,0.5,low,0.46,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
323,9305-0b4915a9-82c6-41ef-8560-6d39ccac5789,29,low_danger_low_difficulty,yellow,4,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty_46.00_yellow.mp4,69.0,,,25.0,2.0,3.0,mr_5_2_20,low,low,0.39,low,0.46,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
324,0036-2fac85d7-4fba-4675-8bde-eef056e159f1,58,low_danger_high_difficulty,yellow,1,mr_2_1_10_trajectory_low_amplitude_low_danger_0.037_high_difficulty_57.00_yellow.mp4,,11.0,,83.0,1.0,1.0,mr_2_1_10,low,low,0.37,high,0.57,mr_2_1_10_trajectory_low_amplitude_low_danger_0.037_high_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
325,0036-2fac85d7-4fba-4675-8bde-eef056e159f1,58,high_danger_high_difficulty,green,2,mr_2_1_10_trajectory_low_amplitude_high_danger_0.049_high_difficulty_56.33_green.mp4,,57.0,,83.0,1.0,1.0,mr_2_1_10,low,high,0.49,high,0.5633,mr_2_1_10_trajectory_low_amplitude_high_danger_0.049_high_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
326,0036-2fac85d7-4fba-4675-8bde-eef056e159f1,58,low_danger_low_difficulty,red,3,mr_2_1_10_trajectory_high_amplitude_low_danger_0.042_low_difficulty_56.33_red.mp4,,41.0,,83.0,1.0,1.0,mr_2_1_10,high,low,0.42000000000000004,low,0.5633,mr_2_1_10_trajectory_high_amplitude_low_danger_0.042_low_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
327,0036-2fac85d7-4fba-4675-8bde-eef056e159f1,58,high_danger_low_difficulty,blue,4,mr_2_1_10_trajectory_high_amplitude_high_danger_0.056_low_difficulty_54.33_blue.mp4,,80.0,,83.0,1.0,1.0,mr_2_1_10,high,high,0.56,low,0.5433,mr_2_1_10_trajectory_high_amplitude_high_danger_0.056_low_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
328,5037-14dbe9d8-b13e-4a8c-9385-7770f95b3cd0,67,low_danger_high_difficulty,yellow,1,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty_70.00_yellow.mp4,,,29.0,10.0,0.0,0.0,mr_5_2_20,high,low,0.48,high,0.7,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
329,5037-14dbe9d8-b13e-4a8c-9385-7770f95b3cd0,67,high_danger_high_difficulty,green,2,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty_70.33_green.mp4,,,51.0,10.0,0.0,0.0,mr_5_2_20,high,high,0.62,high,0.7033,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
330,5037-14dbe9d8-b13e-4a8c-9385-7770f95b3cd0,67,high_danger_low_difficulty,red,3,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty_46.00_red.mp4,,,8.0,10.0,0.0,0.0,mr_5_2_20,low,high,0.5,low,0.46,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
331,5037-14dbe9d8-b13e-4a8c-9385-7770f95b3cd0,67,low_danger_low_difficulty,blue,4,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty_46.00_blue.mp4,,,24.0,10.0,0.0,0.0,mr_5_2_20,low,low,0.39,low,0.46,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
332,1626-75d1fff2-6834-42d3-8aed-21ba6c74606d,53,low_danger_high_difficulty,yellow,1,mr_2_1_10_trajectory_high_amplitude_low_danger_0.043_high_difficulty_72.00_yellow.mp4,,,34.0,39.0,0.0,0.0,mr_2_1_10,high,low,0.42999999999999994,high,0.72,mr_2_1_10_trajectory_high_amplitude_low_danger_0.043_high_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
333,1626-75d1fff2-6834-42d3-8aed-21ba6c74606d,53,high_danger_high_difficulty,green,2,mr_2_1_10_trajectory_high_amplitude_high_danger_0.055_high_difficulty_71.67_green.mp4,,,35.0,39.0,0.0,0.0,mr_2_1_10,high,high,0.55,high,0.7167,mr_2_1_10_trajectory_high_amplitude_high_danger_0.055_high_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
334,1626-75d1fff2-6834-42d3-8aed-21ba6c74606d,53,low_danger_low_difficulty,red,3,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty_44.00_red.mp4,,,61.0,39.0,0.0,0.0,mr_2_1_10,low,low,0.38,low,0.44,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
335,1626-75d1fff2-6834-42d3-8aed-21ba6c74606d,53,high_danger_low_difficulty,blue,4,mr_2_1_10_trajectory_low_amplitude_high_danger_0.047_low_difficulty_45.67_blue.mp4,,,33.0,39.0,0.0,0.0,mr_2_1_10,low,high,0.47,low,0.4567,mr_2_1_10_trajectory_low_amplitude_high_danger_0.047_low_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
336,4365-79785450-323b-4134-b18b-5dc35abb4f2b,45,low_danger_high_difficulty,green,1,mr_2_1_10_trajectory_high_amplitude_low_danger_0.043_high_difficulty_72.00_green.mp4,55.0,,,59.0,0.0,1.0,mr_2_1_10,high,low,0.42999999999999994,high,0.72,mr_2_1_10_trajectory_high_amplitude_low_danger_0.043_high_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
337,4365-79785450-323b-4134-b18b-5dc35abb4f2b,45,high_danger_high_difficulty,red,2,mr_2_1_10_trajectory_high_amplitude_high_danger_0.055_high_difficulty_71.67_red.mp4,63.0,,,59.0,0.0,1.0,mr_2_1_10,high,high,0.55,high,0.7167,mr_2_1_10_trajectory_high_amplitude_high_danger_0.055_high_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
338,4365-79785450-323b-4134-b18b-5dc35abb4f2b,45,low_danger_low_difficulty,blue,3,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty_44.00_blue.mp4,67.0,,,59.0,0.0,1.0,mr_2_1_10,low,low,0.38,low,0.44,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
339,4365-79785450-323b-4134-b18b-5dc35abb4f2b,45,high_danger_low_difficulty,yellow,4,mr_2_1_10_trajectory_low_amplitude_high_danger_0.047_low_difficulty_45.67_yellow.mp4,61.0,,,59.0,0.0,1.0,mr_2_1_10,low,high,0.47,low,0.4567,mr_2_1_10_trajectory_low_amplitude_high_danger_0.047_low_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
340,5795-87fb9371-2777-45fd-b71a-bd15b81e3bb7,58,low_danger_high_difficulty,blue,1,unlimited_trajectory_low_amplitude_low_danger_0.039_high_difficulty_60.33_blue.mp4,,,5.0,7.0,1.0,1.0,unlimited,low,low,0.39,high,0.6033,unlimited_trajectory_low_amplitude_low_danger_0.039_high_difficulty,unlimited,unlimited_low_amplitude
341,5795-87fb9371-2777-45fd-b71a-bd15b81e3bb7,58,high_danger_high_difficulty,yellow,2,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty_60.67_yellow.mp4,,,14.0,7.0,1.0,1.0,unlimited,low,high,0.47,high,0.6067,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty,unlimited,unlimited_low_amplitude
342,5795-87fb9371-2777-45fd-b71a-bd15b81e3bb7,58,high_danger_low_difficulty,green,3,unlimited_trajectory_high_amplitude_high_danger_0.053_low_difficulty_52.33_green.mp4,,,68.0,7.0,1.0,1.0,unlimited,high,high,0.53,low,0.5233,unlimited_trajectory_high_amplitude_high_danger_0.053_low_difficulty,unlimited,unlimited_high_amplitude
343,5795-87fb9371-2777-45fd-b71a-bd15b81e3bb7,58,low_danger_low_difficulty,red,4,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty_53.33_red.mp4,,,63.0,7.0,1.0,1.0,unlimited,high,low,0.44999999999999996,low,0.5333,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty,unlimited,unlimited_high_amplitude
344,8353-dfba9f6f-02a9-42b9-a1b7-36d40fead33a,47,low_danger_high_difficulty,blue,1,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty_70.00_blue.mp4,67.0,,,36.0,0.0,1.0,mr_5_2_20,high,low,0.48,high,0.7,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
345,8353-dfba9f6f-02a9-42b9-a1b7-36d40fead33a,47,high_danger_high_difficulty,yellow,2,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty_70.33_yellow.mp4,67.0,,,36.0,0.0,1.0,mr_5_2_20,high,high,0.62,high,0.7033,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
346,8353-dfba9f6f-02a9-42b9-a1b7-36d40fead33a,47,low_danger_low_difficulty,green,3,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty_46.00_green.mp4,64.0,,,36.0,0.0,1.0,mr_5_2_20,low,low,0.39,low,0.46,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
347,8353-dfba9f6f-02a9-42b9-a1b7-36d40fead33a,47,high_danger_low_difficulty,red,4,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty_46.00_red.mp4,61.0,,,36.0,0.0,1.0,mr_5_2_20,low,high,0.5,low,0.46,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
348,0135-9a2dd914-0210-441b-a866-a5553265d18b,50,low_danger_high_difficulty,green,1,unlimited_trajectory_high_amplitude_low_danger_0.044_high_difficulty_65.33_green.mp4,67.0,,,53.0,1.0,1.0,unlimited,high,low,0.43999999999999995,high,0.6533,unlimited_trajectory_high_amplitude_low_danger_0.044_high_difficulty,unlimited,unlimited_high_amplitude
349,0135-9a2dd914-0210-441b-a866-a5553265d18b,50,low_danger_low_difficulty,red,2,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty_53.33_red.mp4,73.0,,,53.0,1.0,1.0,unlimited,high,low,0.44999999999999996,low,0.5333,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty,unlimited,unlimited_high_amplitude
350,0135-9a2dd914-0210-441b-a866-a5553265d18b,50,high_danger_high_difficulty,blue,3,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty_60.67_blue.mp4,57.0,,,53.0,1.0,1.0,unlimited,low,high,0.47,high,0.6067,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty,unlimited,unlimited_low_amplitude
351,0135-9a2dd914-0210-441b-a866-a5553265d18b,50,high_danger_low_difficulty,yellow,4,unlimited_trajectory_low_amplitude_high_danger_0.047_low_difficulty_48.00_yellow.mp4,57.0,,,53.0,1.0,1.0,unlimited,low,high,0.47,low,0.48,unlimited_trajectory_low_amplitude_high_danger_0.047_low_difficulty,unlimited,unlimited_low_amplitude
352,1252-9b9aeac8-f0c6-4ddf-b972-08b878d14acf,48,low_danger_high_difficulty,red,1,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty_70.00_red.mp4,,,27.0,24.0,0.0,0.0,mr_5_2_20,high,low,0.48,high,0.7,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
353,1252-9b9aeac8-f0c6-4ddf-b972-08b878d14acf,48,high_danger_high_difficulty,blue,2,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty_70.33_blue.mp4,,,58.0,24.0,0.0,0.0,mr_5_2_20,high,high,0.62,high,0.7033,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
354,1252-9b9aeac8-f0c6-4ddf-b972-08b878d14acf,48,low_danger_low_difficulty,yellow,3,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty_46.00_yellow.mp4,,,33.0,24.0,0.0,0.0,mr_5_2_20,low,low,0.39,low,0.46,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
355,1252-9b9aeac8-f0c6-4ddf-b972-08b878d14acf,48,high_danger_low_difficulty,green,4,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty_46.00_green.mp4,,,29.0,24.0,0.0,0.0,mr_5_2_20,low,high,0.5,low,0.46,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
356,8738-25dc384e-6dd5-4207-acd3-cb62aa9ce732,41,low_danger_high_difficulty,red,1,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty_55.67_red.mp4,,78.0,,38.0,0.0,0.0,mr_5_2_20,low,low,0.38,high,0.5567,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
357,8738-25dc384e-6dd5-4207-acd3-cb62aa9ce732,41,high_danger_high_difficulty,blue,2,mr_5_2_20_trajectory_low_amplitude_high_danger_0.055_high_difficulty_56.67_blue.mp4,,74.0,,38.0,0.0,0.0,mr_5_2_20,low,high,0.55,high,0.5667,mr_5_2_20_trajectory_low_amplitude_high_danger_0.055_high_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
358,8738-25dc384e-6dd5-4207-acd3-cb62aa9ce732,41,low_danger_low_difficulty,yellow,3,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty_53.67_yellow.mp4,,87.0,,38.0,0.0,0.0,mr_5_2_20,high,low,0.48,low,0.5367000000000001,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
359,8738-25dc384e-6dd5-4207-acd3-cb62aa9ce732,41,high_danger_low_difficulty,green,4,mr_5_2_20_trajectory_high_amplitude_high_danger_0.060_low_difficulty_52.67_green.mp4,,90.0,,38.0,0.0,0.0,mr_5_2_20,high,high,0.6,low,0.5267000000000001,mr_5_2_20_trajectory_high_amplitude_high_danger_0.060_low_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
360,9471-8ded7a88-7ffb-430c-a8ef-ee7d591b8fff,29,low_danger_high_difficulty,blue,1,mr_2_1_10_trajectory_high_amplitude_low_danger_0.043_high_difficulty_72.00_blue.mp4,,50.0,,50.0,1.0,0.0,mr_2_1_10,high,low,0.42999999999999994,high,0.72,mr_2_1_10_trajectory_high_amplitude_low_danger_0.043_high_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
361,9471-8ded7a88-7ffb-430c-a8ef-ee7d591b8fff,29,high_danger_high_difficulty,yellow,2,mr_2_1_10_trajectory_high_amplitude_high_danger_0.055_high_difficulty_71.67_yellow.mp4,,51.0,,50.0,1.0,0.0,mr_2_1_10,high,high,0.55,high,0.7167,mr_2_1_10_trajectory_high_amplitude_high_danger_0.055_high_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
362,9471-8ded7a88-7ffb-430c-a8ef-ee7d591b8fff,29,low_danger_low_difficulty,green,3,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty_44.00_green.mp4,,50.0,,50.0,1.0,0.0,mr_2_1_10,low,low,0.38,low,0.44,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
363,9471-8ded7a88-7ffb-430c-a8ef-ee7d591b8fff,29,high_danger_low_difficulty,red,4,mr_2_1_10_trajectory_low_amplitude_high_danger_0.047_low_difficulty_45.67_red.mp4,,66.0,,50.0,1.0,0.0,mr_2_1_10,low,high,0.47,low,0.4567,mr_2_1_10_trajectory_low_amplitude_high_danger_0.047_low_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
364,6695-a0fc51c0-0c9c-4c23-a5e1-fbc1dd7a6b9d,49,low_danger_high_difficulty,green,1,unlimited_trajectory_low_amplitude_low_danger_0.039_high_difficulty_60.33_green.mp4,,,12.0,47.0,1.0,0.0,unlimited,low,low,0.39,high,0.6033,unlimited_trajectory_low_amplitude_low_danger_0.039_high_difficulty,unlimited,unlimited_low_amplitude
365,6695-a0fc51c0-0c9c-4c23-a5e1-fbc1dd7a6b9d,49,high_danger_high_difficulty,red,2,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty_60.67_red.mp4,,,17.0,47.0,1.0,0.0,unlimited,low,high,0.47,high,0.6067,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty,unlimited,unlimited_low_amplitude
366,6695-a0fc51c0-0c9c-4c23-a5e1-fbc1dd7a6b9d,49,low_danger_low_difficulty,blue,3,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty_53.33_blue.mp4,,,26.0,47.0,1.0,0.0,unlimited,high,low,0.44999999999999996,low,0.5333,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty,unlimited,unlimited_high_amplitude
367,6695-a0fc51c0-0c9c-4c23-a5e1-fbc1dd7a6b9d,49,high_danger_low_difficulty,yellow,4,unlimited_trajectory_high_amplitude_high_danger_0.053_low_difficulty_52.33_yellow.mp4,,,28.0,47.0,1.0,0.0,unlimited,high,high,0.53,low,0.5233,unlimited_trajectory_high_amplitude_high_danger_0.053_low_difficulty,unlimited,unlimited_high_amplitude
368,8414-59211fac-b49e-4d26-b4c2-767ed8445275,78,low_danger_high_difficulty,yellow,1,unlimited_trajectory_low_amplitude_low_danger_0.039_high_difficulty_60.33_yellow.mp4,,79.0,,21.0,0.0,0.0,unlimited,low,low,0.39,high,0.6033,unlimited_trajectory_low_amplitude_low_danger_0.039_high_difficulty,unlimited,unlimited_low_amplitude
369,8414-59211fac-b49e-4d26-b4c2-767ed8445275,78,high_danger_high_difficulty,green,2,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty_60.67_green.mp4,,65.0,,21.0,0.0,0.0,unlimited,low,high,0.47,high,0.6067,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty,unlimited,unlimited_low_amplitude
370,8414-59211fac-b49e-4d26-b4c2-767ed8445275,78,low_danger_low_difficulty,red,3,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty_53.33_red.mp4,,60.0,,21.0,0.0,0.0,unlimited,high,low,0.44999999999999996,low,0.5333,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty,unlimited,unlimited_high_amplitude
371,8414-59211fac-b49e-4d26-b4c2-767ed8445275,78,high_danger_low_difficulty,blue,4,unlimited_trajectory_high_amplitude_high_danger_0.053_low_difficulty_52.33_blue.mp4,,60.0,,21.0,0.0,0.0,unlimited,high,high,0.53,low,0.5233,unlimited_trajectory_high_amplitude_high_danger_0.053_low_difficulty,unlimited,unlimited_high_amplitude
372,9648-32a11c8a-4635-4dca-b207-e1c03af15b68,44,low_danger_high_difficulty,red,1,unlimited_trajectory_low_amplitude_low_danger_0.039_high_difficulty_60.33_red.mp4,58.0,,,64.0,2.0,2.0,unlimited,low,low,0.39,high,0.6033,unlimited_trajectory_low_amplitude_low_danger_0.039_high_difficulty,unlimited,unlimited_low_amplitude
373,9648-32a11c8a-4635-4dca-b207-e1c03af15b68,44,high_danger_high_difficulty,blue,2,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty_60.67_blue.mp4,71.0,,,64.0,2.0,2.0,unlimited,low,high,0.47,high,0.6067,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty,unlimited,unlimited_low_amplitude
374,9648-32a11c8a-4635-4dca-b207-e1c03af15b68,44,low_danger_low_difficulty,yellow,3,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty_53.33_yellow.mp4,58.0,,,64.0,2.0,2.0,unlimited,high,low,0.44999999999999996,low,0.5333,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty,unlimited,unlimited_high_amplitude
375,9648-32a11c8a-4635-4dca-b207-e1c03af15b68,44,high_danger_low_difficulty,green,4,unlimited_trajectory_high_amplitude_high_danger_0.053_low_difficulty_52.33_green.mp4,76.0,,,64.0,2.0,2.0,unlimited,high,high,0.53,low,0.5233,unlimited_trajectory_high_amplitude_high_danger_0.053_low_difficulty,unlimited,unlimited_high_amplitude
376,6303-af8cedcd-11ad-4248-b19d-6fb66e0d5baa,61,low_danger_high_difficulty,red,1,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty_55.67_red.mp4,42.0,,,13.0,2.0,3.0,mr_5_2_20,low,low,0.38,high,0.5567,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
377,6303-af8cedcd-11ad-4248-b19d-6fb66e0d5baa,61,high_danger_high_difficulty,blue,2,mr_5_2_20_trajectory_low_amplitude_high_danger_0.055_high_difficulty_56.67_blue.mp4,47.0,,,13.0,2.0,3.0,mr_5_2_20,low,high,0.55,high,0.5667,mr_5_2_20_trajectory_low_amplitude_high_danger_0.055_high_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
